user_id,order_id,purchase_amount,return_amount,purchase_date,return_date,return_status,product_category
6179,350,506.34,0.0,2024-01-11 19:51:51,,Not Returned,Electronics
8437,351,919.13,0.0,2023-09-07 16:40:03,,Not Returned,Books
5497,352,454.52,295.71,2025-06-16 13:51:50,2025-06-16 23:04:21,Returned,Sports
1278,353,665.62,0.0,2024-10-10 11:26:46,,Not Returned,Sports
5390,354,800.36,0.0,2024-08-11 15:01:38,,Not Returned,Clothing
8007,355,84.15,58.03,2023-06-30 12:43:13,2025-06-13 09:59:39,Returned,Electronics
3466,356,575.59,0.0,2023-08-05 06:24:24,,Not Returned,Home
7002,357,916.56,0.0,2024-06-20 18:53:31,,Not Returned,Books
7078,358,440.52,94.77,2024-06-06 19:38:39,2024-09-01 04:46:10,Returned,Books
9440,359,43.02,19.32,2023-12-14 18:17:43,2024-11-19 17:36:02,Returned,Electronics
4302,360,27.94,0.0,2025-03-26 19:36:17,,Not Returned,Home
1851,361,971.79,0.0,2024-02-27 05:48:37,,Not Returned,Electronics
5996,362,221.72,111.88,2025-06-20 16:36:22,2025-06-21 10:56:38,Returned,Electronics
5864,363,847.52,0.0,2024-12-17 08:40:48,,Not Returned,Electronics
8532,364,528.97,148.98,2025-04-27 03:01:27,2025-05-15 07:31:11,Returned,Home
6401,365,907.81,272.66,2023-12-08 09:34:23,2023-12-15 13:02:57,Returned,Home
2496,366,534.38,0.0,2024-03-22 00:42:18,,Not Returned,Home
6628,367,854.1,765.75,2024-07-18 17:47:07,2024-12-24 16:57:55,Returned,Books
9492,368,279.12,164.51,2023-08-06 08:36:21,2024-12-27 13:25:41,Returned,Clothing
8295,369,659.73,0.0,2023-06-26 04:04:20,,Not Returned,Electronics
4914,370,458.96,0.0,2025-04-10 16:04:26,,Not Returned,Sports
9183,371,765.77,442.82,2025-05-12 14:17:10,2025-05-14 12:28:03,Returned,Electronics
5072,372,740.71,191.16,2025-03-28 12:08:11,2025-04-05 11:16:09,Returned,Clothing
1605,373,306.42,0.0,2024-12-16 08:11:09,,Not Returned,Books
5297,374,253.99,164.55,2024-04-05 07:24:00,2025-01-31 20:35:04,Returned,Home
1223,375,635.64,0.0,2024-06-28 02:43:30,,Not Returned,Home
5601,376,197.35,57.09,2025-02-08 03:03:17,2025-03-15 14:20:41,Returned,Home
2102,377,130.0,0.0,2024-03-02 17:52:20,,Not Returned,Books
8632,378,26.9,0.0,2023-10-25 16:01:44,,Not Returned,Toys
2174,379,554.57,0.0,2024-10-07 08:17:11,,Not Returned,Electronics
2121,380,286.75,0.0,2023-09-14 17:09:21,,Not Returned,Electronics
9295,381,293.9,0.0,2024-01-26 18:44:12,,Not Returned,Clothing
3512,382,694.97,440.55,2024-03-16 07:50:33,2024-08-16 23:42:06,Returned,Toys
8836,383,272.39,125.34,2023-06-25 03:21:58,2024-04-23 06:23:40,Returned,Toys
4906,384,888.84,0.0,2023-10-28 00:15:47,,Not Returned,Home
7917,385,694.28,0.0,2024-09-01 12:34:07,,Not Returned,Clothing
5724,386,556.06,511.03,2025-03-06 04:26:07,2025-04-25 13:47:50,Returned,Toys
8027,387,900.16,892.42,2024-07-07 11:48:16,2024-08-08 21:49:02,Returned,Sports
9099,388,495.35,459.65,2024-01-16 00:09:28,2025-04-03 01:18:45,Returned,Electronics
4794,389,913.64,0.0,2024-07-22 14:46:37,,Not Returned,Clothing
5081,390,857.51,746.27,2024-12-05 01:32:37,2025-04-11 05:41:31,Returned,Books
2014,391,943.04,0.0,2025-06-19 03:38:12,,Not Returned,Clothing
3428,392,480.95,0.0,2024-04-09 02:33:48,,Not Returned,Books
7439,393,314.19,0.0,2023-07-28 15:28:18,,Not Returned,Toys
9262,394,192.45,0.0,2023-08-11 04:09:48,,Not Returned,Clothing
5205,395,315.04,0.0,2025-01-06 15:14:32,,Not Returned,Sports
6900,396,724.49,0.0,2024-07-11 13:12:57,,Not Returned,Books
7515,397,796.79,0.0,2025-02-22 23:37:50,,Not Returned,Books
7195,398,902.55,0.0,2024-04-05 20:36:09,,Not Returned,Clothing
8027,399,953.25,0.0,2025-05-01 01:08:03,,Not Returned,Sports
1165,400,819.68,268.35,2024-06-11 16:01:25,2024-12-23 21:02:56,Returned,Electronics
9487,401,569.71,0.0,2024-07-05 20:39:15,,Not Returned,Clothing
8947,402,659.43,0.0,2023-09-06 05:39:35,,Not Returned,Clothing
1354,403,311.69,0.0,2024-06-10 18:56:28,,Not Returned,Toys
8992,404,655.11,0.0,2024-01-20 11:04:34,,Not Returned,Books
6657,405,385.14,0.0,2024-05-22 11:05:19,,Not Returned,Sports
8778,406,242.82,0.0,2023-11-15 06:14:32,,Not Returned,Toys
1651,407,23.95,0.0,2024-07-14 16:02:03,,Not Returned,Books
2348,408,164.21,0.0,2024-07-29 05:53:05,,Not Returned,Clothing
7131,409,408.31,0.0,2025-01-27 02:30:46,,Not Returned,Clothing
4342,410,91.79,0.0,2024-08-30 16:29:57,,Not Returned,Sports
1526,411,420.01,0.0,2023-09-24 11:35:40,,Not Returned,Clothing
8556,412,509.25,0.0,2024-12-18 05:09:38,,Not Returned,Home
3851,413,218.27,140.17,2024-05-28 15:48:32,2025-05-02 00:43:45,Returned,Sports
2518,414,326.62,289.8,2023-06-24 20:11:10,2025-02-18 19:20:40,Returned,Toys
9057,415,703.28,0.0,2024-12-02 11:32:56,,Not Returned,Electronics
8377,416,151.18,0.0,2024-10-30 23:19:46,,Not Returned,Clothing
6450,417,369.88,0.0,2025-06-11 02:39:14,,Not Returned,Books
3294,418,789.35,0.0,2024-05-05 03:39:46,,Not Returned,Clothing
4354,419,251.88,207.14,2023-06-25 21:32:22,2023-12-30 05:26:06,Returned,Sports
3948,420,24.16,0.0,2024-10-23 18:12:35,,Not Returned,Home
5261,421,542.87,0.0,2025-04-06 14:43:50,,Not Returned,Books
8895,422,316.71,171.98,2023-09-17 14:39:29,2025-02-20 19:36:03,Returned,Books
9586,423,87.51,63.28,2023-12-15 00:09:56,2025-05-24 11:55:29,Returned,Clothing
3768,424,137.27,0.0,2024-04-22 17:48:50,,Not Returned,Electronics
6161,425,357.9,91.1,2024-05-13 07:27:17,2025-05-02 23:27:07,Returned,Electronics
3845,426,111.51,0.0,2024-01-27 03:57:20,,Not Returned,Electronics
8444,427,832.2,0.0,2025-03-26 17:55:37,,Not Returned,Toys
4941,428,703.14,0.0,2025-03-10 14:31:15,,Not Returned,Home
9063,429,651.32,0.0,2024-04-15 23:24:52,,Not Returned,Sports
3407,430,45.18,0.0,2024-03-18 10:29:08,,Not Returned,Toys
1461,431,839.12,486.94,2025-02-11 03:12:26,2025-05-25 03:20:09,Returned,Books
9439,432,237.11,208.4,2024-03-02 14:05:45,2024-09-22 21:28:02,Returned,Books
5014,433,460.42,0.0,2024-02-24 10:04:53,,Not Returned,Clothing
5117,434,899.73,0.0,2024-09-16 10:53:25,,Not Returned,Toys
2136,435,209.55,0.0,2023-12-29 20:14:21,,Not Returned,Home
3674,436,44.51,0.0,2023-07-23 07:01:25,,Not Returned,Electronics
7129,437,986.37,0.0,2024-01-20 22:10:30,,Not Returned,Electronics
1931,438,523.04,0.0,2024-05-11 05:25:55,,Not Returned,Home
6223,439,325.0,0.0,2023-10-30 03:32:43,,Not Returned,Sports
2930,440,158.04,0.0,2024-07-02 06:47:38,,Not Returned,Books
7227,441,85.64,79.61,2024-01-03 08:16:06,2025-02-04 09:39:19,Returned,Books
8032,442,853.52,178.4,2024-08-03 12:02:07,2025-01-20 05:36:11,Returned,Clothing
6355,443,617.46,0.0,2025-01-15 13:25:00,,Not Returned,Sports
5309,444,391.67,0.0,2024-02-12 06:26:53,,Not Returned,Home
5243,445,337.72,0.0,2023-12-28 13:26:16,,Not Returned,Clothing
2090,446,450.05,313.78,2024-08-23 22:57:19,2025-06-11 08:15:58,Returned,Books
5311,447,778.45,0.0,2023-11-15 16:44:00,,Not Returned,Electronics
1281,448,561.8,0.0,2024-11-27 10:52:38,,Not Returned,Sports
5409,449,828.78,0.0,2023-11-13 11:26:45,,Not Returned,Clothing
8835,450,513.09,0.0,2024-12-01 03:44:14,,Not Returned,Books
7892,451,471.33,0.0,2025-05-17 21:23:58,,Not Returned,Clothing
5603,452,954.88,747.42,2024-10-01 03:51:29,2024-11-28 16:32:50,Returned,Toys
4316,453,869.25,0.0,2023-10-05 17:46:41,,Not Returned,Electronics
9873,454,480.92,0.0,2025-03-26 17:21:47,,Not Returned,Sports
4381,455,904.49,0.0,2024-11-01 20:52:17,,Not Returned,Sports
6996,456,970.49,846.86,2023-07-23 00:17:11,2024-02-11 04:00:30,Returned,Clothing
7994,457,465.38,0.0,2023-09-02 09:55:10,,Not Returned,Clothing
7658,458,399.95,0.0,2025-03-13 21:03:27,,Not Returned,Home
8426,459,322.51,94.78,2023-07-11 01:47:54,2025-02-14 22:05:30,Returned,Sports
5146,460,450.13,0.0,2024-04-28 07:19:32,,Not Returned,Home
3434,461,251.43,0.0,2024-09-26 10:30:46,,Not Returned,Toys
1520,462,518.69,0.0,2023-09-26 17:43:59,,Not Returned,Clothing
9914,463,145.97,0.0,2025-02-13 20:38:04,,Not Returned,Electronics
7592,464,895.34,0.0,2025-03-30 23:12:24,,Not Returned,Electronics
3441,465,236.7,0.0,2025-01-31 17:09:31,,Not Returned,Electronics
6746,466,551.52,0.0,2023-11-17 13:03:27,,Not Returned,Home
3086,467,907.41,0.0,2024-12-27 17:43:24,,Not Returned,Electronics
3505,468,983.71,0.0,2023-11-11 06:29:36,,Not Returned,Sports
4323,469,177.55,0.0,2024-07-29 17:39:40,,Not Returned,Books
3673,470,195.86,0.0,2025-03-25 14:52:58,,Not Returned,Sports
3692,471,125.55,0.0,2024-02-04 14:35:10,,Not Returned,Sports
5457,472,225.53,0.0,2025-04-14 04:22:02,,Not Returned,Sports
2672,473,501.88,186.25,2024-06-07 04:25:58,2025-05-28 22:25:35,Returned,Sports
7567,474,803.75,0.0,2023-11-17 19:41:26,,Not Returned,Sports
1895,475,681.69,191.37,2023-07-29 06:14:34,2025-01-25 20:25:32,Returned,Books
2177,476,153.8,0.0,2024-04-16 16:02:06,,Not Returned,Toys
7260,477,982.56,908.3,2024-12-06 23:44:21,2025-03-13 07:27:00,Returned,Toys
8138,478,420.84,0.0,2024-06-28 05:03:55,,Not Returned,Home
5849,479,847.66,282.21,2024-08-05 22:25:59,2025-02-19 22:39:43,Returned,Clothing
7648,480,445.14,0.0,2024-07-15 07:59:38,,Not Returned,Sports
4435,481,421.81,0.0,2025-02-23 16:52:07,,Not Returned,Electronics
8824,482,789.34,0.0,2025-02-08 06:26:19,,Not Returned,Home
2823,483,969.35,0.0,2024-10-15 05:31:08,,Not Returned,Sports
8837,484,140.81,0.0,2024-10-09 06:12:58,,Not Returned,Books
9105,485,500.89,0.0,2025-04-11 20:32:52,,Not Returned,Electronics
3869,486,756.81,532.16,2024-02-28 23:55:38,2024-05-20 08:55:58,Returned,Clothing
9753,487,699.18,0.0,2023-08-27 22:26:49,,Not Returned,Books
5500,488,601.66,263.19,2025-05-04 01:03:44,2025-05-12 21:29:41,Returned,Home
1534,489,531.06,418.46,2023-10-13 07:27:19,2025-06-01 23:56:04,Returned,Electronics
3091,490,636.99,296.77,2023-07-15 00:24:50,2024-10-02 01:31:58,Returned,Electronics
6667,491,520.24,345.34,2025-03-18 17:21:15,2025-06-11 06:36:33,Returned,Books
2846,492,29.35,0.0,2023-08-24 22:20:43,,Not Returned,Clothing
7475,493,954.72,0.0,2025-01-01 08:53:52,,Not Returned,Home
2157,494,425.29,0.0,2024-03-17 20:38:10,,Not Returned,Home
3851,495,665.58,522.09,2025-03-30 19:07:27,2025-05-12 20:30:33,Returned,Sports
4810,496,634.0,394.2,2024-01-12 06:47:22,2025-03-24 10:51:47,Returned,Clothing
5465,497,449.14,128.65,2025-01-30 06:29:50,2025-04-02 01:47:11,Returned,Books
6851,498,136.76,0.0,2024-08-01 03:52:48,,Not Returned,Sports
8155,499,396.71,0.0,2025-04-09 19:35:57,,Not Returned,Books
6897,500,493.32,139.69,2025-02-10 02:08:12,2025-04-19 11:50:23,Returned,Clothing
4643,501,730.65,443.78,2024-07-07 22:02:48,2025-06-22 04:17:22,Returned,Home
9013,502,193.67,0.0,2024-12-07 18:29:31,,Not Returned,Toys
9572,503,436.53,0.0,2023-07-24 14:49:22,,Not Returned,Toys
1294,504,277.84,0.0,2023-10-17 05:38:17,,Not Returned,Clothing
2214,505,132.35,0.0,2024-05-24 11:58:14,,Not Returned,Toys
1181,506,38.96,0.0,2023-07-25 01:02:38,,Not Returned,Clothing
5916,507,865.67,0.0,2024-07-30 18:36:26,,Not Returned,Clothing
9852,508,607.79,0.0,2023-10-09 07:19:22,,Not Returned,Clothing
4336,509,980.81,0.0,2025-03-19 10:41:52,,Not Returned,Sports
3420,510,793.26,705.9,2024-04-28 20:59:49,2024-09-03 12:55:10,Returned,Home
6423,511,700.1,253.71,2024-01-03 16:05:29,2024-08-05 01:27:07,Returned,Toys
3530,512,877.99,482.62,2023-10-06 23:50:57,2024-12-26 05:51:09,Returned,Home
8926,513,412.38,305.23,2025-06-10 03:34:42,2025-06-21 10:08:32,Returned,Sports
8338,514,408.25,382.54,2023-07-15 06:32:17,2025-06-22 01:56:29,Returned,Electronics
3958,515,90.07,0.0,2023-08-09 18:20:43,,Not Returned,Books
1523,516,158.7,0.0,2023-08-07 18:16:04,,Not Returned,Home
2615,517,86.73,0.0,2024-02-26 06:13:26,,Not Returned,Toys
7185,518,791.84,0.0,2025-06-16 17:32:19,,Not Returned,Books
2827,519,330.45,0.0,2025-03-05 08:07:56,,Not Returned,Sports
3861,520,607.55,0.0,2024-03-20 15:56:56,,Not Returned,Sports
2285,521,104.12,0.0,2023-08-22 00:25:23,,Not Returned,Toys
5831,522,690.92,0.0,2025-05-11 17:22:13,,Not Returned,Toys
4725,523,533.5,0.0,2025-06-20 05:26:56,,Not Returned,Toys
1676,524,816.68,0.0,2024-01-31 15:04:30,,Not Returned,Electronics
9305,525,562.1,0.0,2024-09-26 01:22:29,,Not Returned,Books
8912,526,581.91,0.0,2024-07-27 01:14:01,,Not Returned,Clothing
2987,527,412.25,191.87,2025-05-05 17:17:03,2025-06-12 14:57:00,Returned,Home
1814,528,506.91,0.0,2024-10-07 20:13:20,,Not Returned,Books
1042,529,928.54,0.0,2023-11-17 11:43:36,,Not Returned,Sports
3900,530,134.25,0.0,2023-11-03 19:00:28,,Not Returned,Clothing
2152,531,465.92,260.29,2025-04-30 12:35:03,2025-05-20 10:04:20,Returned,Clothing
5466,532,222.18,0.0,2023-10-13 18:14:14,,Not Returned,Clothing
5960,533,900.06,376.02,2023-09-18 03:06:06,2023-11-05 13:41:26,Returned,Home
9542,534,614.22,0.0,2024-02-09 13:41:34,,Not Returned,Toys
2438,535,105.31,105.3,2025-05-29 09:42:10,2025-06-11 20:34:07,Returned,Home
9193,536,113.54,0.0,2024-03-04 15:10:59,,Not Returned,Clothing
2068,537,336.37,0.0,2023-12-03 05:40:52,,Not Returned,Clothing
9937,538,382.95,0.0,2024-07-06 03:55:10,,Not Returned,Sports
2155,539,644.99,0.0,2024-04-07 06:39:32,,Not Returned,Electronics
3171,540,326.9,0.0,2025-03-09 02:02:25,,Not Returned,Electronics
8875,541,785.21,0.0,2023-07-19 21:11:12,,Not Returned,Toys
5910,542,380.6,0.0,2024-03-12 15:31:59,,Not Returned,Books
9478,543,834.79,715.56,2023-08-14 11:24:53,2025-02-06 21:34:30,Returned,Books
3778,544,609.86,0.0,2025-02-22 13:23:47,,Not Returned,Home
5797,545,67.29,0.0,2024-04-22 21:50:54,,Not Returned,Toys
1739,546,441.23,0.0,2024-12-06 22:36:11,,Not Returned,Clothing
5939,547,220.65,0.0,2024-11-16 09:02:42,,Not Returned,Toys
4103,548,801.0,0.0,2024-10-19 18:25:28,,Not Returned,Home
2148,549,22.29,0.0,2024-12-18 15:05:39,,Not Returned,Sports
2648,550,934.21,0.0,2024-09-18 14:37:36,,Not Returned,Home
4745,551,751.98,192.11,2025-06-15 10:30:10,2025-06-18 06:19:44,Returned,Electronics
2858,552,592.96,0.0,2025-05-10 14:54:13,,Not Returned,Home
1937,553,420.93,206.07,2024-05-25 01:49:11,2025-02-18 19:09:45,Returned,Books
9243,554,211.66,0.0,2024-11-30 22:08:46,,Not Returned,Sports
7332,555,653.78,0.0,2025-03-02 00:04:53,,Not Returned,Sports
1752,556,917.29,0.0,2025-04-29 06:46:37,,Not Returned,Electronics
1675,557,140.97,0.0,2023-11-08 07:46:35,,Not Returned,Home
8505,558,572.29,0.0,2024-11-19 05:21:33,,Not Returned,Toys
7494,559,674.61,0.0,2025-05-13 23:02:30,,Not Returned,Toys
5018,560,475.46,0.0,2024-08-23 02:37:37,,Not Returned,Books
3738,561,191.92,0.0,2024-03-31 21:36:44,,Not Returned,Clothing
4689,562,167.18,0.0,2024-10-07 18:03:26,,Not Returned,Home
6478,563,96.97,90.36,2024-02-28 15:13:11,2024-05-04 03:38:35,Returned,Toys
6397,564,932.09,219.87,2024-09-22 10:15:23,2024-11-24 16:04:24,Returned,Books
9676,565,703.24,0.0,2024-09-23 06:04:44,,Not Returned,Books
7446,566,330.27,0.0,2024-08-15 17:28:05,,Not Returned,Books
1987,567,345.26,0.0,2024-11-26 15:09:38,,Not Returned,Books
6669,568,736.85,0.0,2024-05-16 08:44:03,,Not Returned,Toys
3450,569,448.19,0.0,2025-03-06 05:58:45,,Not Returned,Sports
6147,570,770.88,0.0,2024-03-27 03:30:24,,Not Returned,Home
3816,571,307.29,228.9,2024-08-09 20:59:55,2025-03-22 10:52:56,Returned,Clothing
7171,572,306.26,153.14,2024-06-29 21:57:32,2024-07-30 15:00:07,Returned,Books
5323,573,300.25,0.0,2024-09-15 15:42:40,,Not Returned,Sports
4916,574,371.77,0.0,2025-05-07 14:39:28,,Not Returned,Electronics
8330,575,69.07,40.62,2024-06-22 13:31:36,2025-03-28 13:34:17,Returned,Books
5457,576,843.69,0.0,2023-09-09 20:09:16,,Not Returned,Books
3499,577,499.24,220.64,2025-04-19 19:15:33,2025-05-19 14:26:10,Returned,Books
2492,578,198.62,0.0,2025-03-28 23:07:12,,Not Returned,Books
6421,579,658.37,0.0,2024-03-29 03:10:49,,Not Returned,Electronics
2442,580,147.02,0.0,2024-04-16 01:47:54,,Not Returned,Electronics
2875,581,241.49,0.0,2025-02-07 16:56:19,,Not Returned,Toys
2879,582,911.41,0.0,2024-01-05 00:53:06,,Not Returned,Books
7271,583,268.91,0.0,2024-08-07 21:19:38,,Not Returned,Toys
6546,584,282.88,0.0,2024-12-11 19:26:49,,Not Returned,Sports
2046,585,605.66,0.0,2023-11-14 16:12:03,,Not Returned,Clothing
8689,586,16.2,0.0,2024-10-09 11:53:46,,Not Returned,Toys
1972,587,808.55,298.05,2025-06-05 08:20:42,2025-06-07 21:39:34,Returned,Toys
5918,588,986.96,0.0,2024-10-25 13:07:10,,Not Returned,Electronics
9949,589,423.46,0.0,2025-05-24 08:43:59,,Not Returned,Clothing
6671,590,496.41,119.43,2023-11-05 13:08:20,2024-07-24 02:25:00,Returned,Books
7891,591,447.08,0.0,2023-10-28 17:36:21,,Not Returned,Books
5740,592,397.41,0.0,2024-08-29 17:54:36,,Not Returned,Clothing
7486,593,543.14,0.0,2024-02-01 13:26:30,,Not Returned,Clothing
8163,594,817.32,616.09,2024-12-05 02:01:04,2025-04-05 10:11:55,Returned,Sports
5691,595,365.61,0.0,2024-01-29 19:59:22,,Not Returned,Books
7644,596,491.61,0.0,2023-07-18 16:46:12,,Not Returned,Home
5718,597,547.48,0.0,2025-02-21 14:20:59,,Not Returned,Toys
7348,598,354.73,0.0,2025-01-29 11:51:06,,Not Returned,Sports
7197,599,327.82,0.0,2023-07-12 17:16:19,,Not Returned,Electronics
1941,600,612.9,0.0,2023-10-21 15:57:49,,Not Returned,Books
6091,601,187.71,0.0,2024-07-09 18:38:10,,Not Returned,Sports
6136,602,996.17,257.18,2025-04-25 18:16:52,2025-05-14 15:29:53,Returned,Sports
8392,603,751.28,0.0,2023-11-22 01:03:50,,Not Returned,Books
1135,604,279.75,0.0,2023-07-26 13:30:40,,Not Returned,Clothing
6373,605,501.67,0.0,2024-09-20 00:39:32,,Not Returned,Clothing
7628,606,472.32,439.69,2024-12-09 16:35:34,2025-06-10 01:47:21,Returned,Sports
2554,607,753.8,0.0,2025-04-07 16:03:03,,Not Returned,Books
9686,608,377.73,0.0,2024-04-01 17:34:35,,Not Returned,Toys
8333,609,830.85,0.0,2023-09-10 19:41:16,,Not Returned,Toys
2723,610,426.82,286.17,2024-01-27 19:57:36,2025-03-10 16:19:21,Returned,Sports
8296,611,281.09,0.0,2024-12-14 02:29:34,,Not Returned,Sports
9828,612,530.18,456.9,2023-09-24 16:04:54,2024-05-20 10:32:38,Returned,Home
7439,613,180.44,0.0,2023-11-26 13:28:40,,Not Returned,Books
9267,614,966.29,0.0,2024-11-06 21:15:18,,Not Returned,Books
2708,615,822.44,0.0,2023-10-22 20:37:34,,Not Returned,Toys
2091,616,913.96,0.0,2024-04-05 00:20:08,,Not Returned,Electronics
8727,617,309.39,183.83,2025-04-29 06:51:01,2025-05-08 18:38:30,Returned,Books
2288,618,775.06,733.92,2024-08-27 22:22:55,2024-11-13 13:06:17,Returned,Toys
3862,619,450.33,356.89,2024-11-17 23:33:08,2025-01-18 12:45:36,Returned,Sports
7212,620,152.41,0.0,2023-07-04 01:35:09,,Not Returned,Electronics
1594,621,856.29,0.0,2023-10-18 19:20:47,,Not Returned,Electronics
1986,622,611.23,0.0,2023-08-26 14:24:26,,Not Returned,Toys
1449,623,524.16,0.0,2023-11-01 12:44:52,,Not Returned,Electronics
7304,624,852.17,0.0,2024-11-26 07:49:07,,Not Returned,Books
8446,625,899.01,0.0,2024-12-26 19:09:48,,Not Returned,Electronics
6269,626,704.34,0.0,2024-09-03 21:50:28,,Not Returned,Clothing
9841,627,410.41,0.0,2024-04-06 11:42:10,,Not Returned,Clothing
3398,628,865.45,0.0,2025-05-21 14:09:42,,Not Returned,Clothing
4288,629,908.86,0.0,2023-12-08 20:54:39,,Not Returned,Clothing
9737,630,228.4,0.0,2024-08-10 12:29:06,,Not Returned,Toys
2771,631,67.14,24.21,2024-07-02 03:54:16,2024-11-06 05:17:19,Returned,Home
5460,632,647.18,0.0,2023-07-20 11:39:07,,Not Returned,Home
6727,633,484.06,0.0,2024-04-21 17:23:12,,Not Returned,Toys
6946,634,787.04,0.0,2024-02-10 15:17:24,,Not Returned,Books
2381,635,290.32,212.67,2023-06-25 21:58:53,2024-08-08 12:10:02,Returned,Toys
1055,636,404.33,0.0,2025-05-08 10:23:25,,Not Returned,Books
5361,637,263.46,0.0,2024-12-25 15:12:23,,Not Returned,Clothing
8828,638,66.64,0.0,2024-04-08 09:24:07,,Not Returned,Home
1756,639,621.54,0.0,2024-08-09 20:42:09,,Not Returned,Clothing
8563,640,591.08,0.0,2024-05-28 19:41:06,,Not Returned,Toys
6823,641,704.06,0.0,2025-05-01 18:39:19,,Not Returned,Electronics
7856,642,764.2,0.0,2024-05-03 03:57:31,,Not Returned,Books
7534,643,942.83,0.0,2024-04-13 00:34:38,,Not Returned,Books
9372,644,481.72,0.0,2024-08-12 19:01:11,,Not Returned,Clothing
1356,645,979.56,0.0,2023-08-31 13:50:21,,Not Returned,Electronics
3240,646,556.02,416.61,2024-11-13 17:58:32,2025-04-30 21:27:21,Returned,Home
6488,647,782.64,628.53,2023-08-25 22:33:21,2024-06-28 17:16:53,Returned,Books
9446,648,819.69,0.0,2024-07-06 20:16:37,,Not Returned,Electronics
2260,649,170.78,0.0,2023-11-14 14:59:51,,Not Returned,Electronics
3332,650,676.28,0.0,2024-02-28 04:37:29,,Not Returned,Home
5529,651,580.42,0.0,2024-12-20 10:43:43,,Not Returned,Sports
6185,652,472.58,0.0,2024-12-03 21:11:17,,Not Returned,Books
4278,653,924.53,0.0,2025-04-06 08:40:30,,Not Returned,Home
4684,654,299.1,0.0,2025-06-20 10:00:14,,Not Returned,Home
1961,655,492.06,0.0,2024-09-18 08:09:09,,Not Returned,Books
1211,656,253.08,193.69,2023-09-13 04:11:33,2024-08-12 06:09:54,Returned,Clothing
6873,657,186.18,0.0,2023-07-13 14:39:13,,Not Returned,Books
4254,658,718.65,0.0,2023-12-23 01:44:29,,Not Returned,Clothing
7539,659,649.39,0.0,2023-11-23 08:44:03,,Not Returned,Toys
4575,660,555.25,0.0,2024-10-13 23:38:23,,Not Returned,Clothing
4955,661,490.78,0.0,2024-10-21 06:35:40,,Not Returned,Books
5951,662,74.82,0.0,2024-02-28 03:15:25,,Not Returned,Books
8307,663,957.19,0.0,2023-08-04 03:30:14,,Not Returned,Toys
6211,664,163.43,0.0,2024-04-14 10:12:57,,Not Returned,Electronics
5413,665,603.07,0.0,2023-07-25 13:09:08,,Not Returned,Electronics
9696,666,277.9,0.0,2024-07-04 22:38:41,,Not Returned,Home
8581,667,266.18,257.92,2024-05-31 23:32:59,2024-10-10 23:19:06,Returned,Home
9541,668,724.78,0.0,2024-06-07 14:12:25,,Not Returned,Home
2300,669,157.23,0.0,2025-05-29 02:54:30,,Not Returned,Electronics
1756,670,368.05,0.0,2024-07-19 16:00:08,,Not Returned,Clothing
5712,671,957.04,0.0,2023-07-09 10:55:02,,Not Returned,Home
8690,672,246.33,0.0,2025-01-19 20:38:33,,Not Returned,Home
6717,673,59.62,37.7,2024-06-02 18:25:46,2024-08-12 18:11:15,Returned,Clothing
7492,674,232.82,0.0,2024-02-26 06:40:30,,Not Returned,Books
3517,675,19.51,0.0,2024-01-22 05:18:33,,Not Returned,Clothing
8033,676,762.12,0.0,2025-02-06 19:28:42,,Not Returned,Books
9984,677,475.44,143.53,2023-10-07 04:01:44,2024-08-21 16:35:18,Returned,Home
4399,678,891.85,268.02,2023-12-12 12:36:10,2024-05-01 07:09:51,Returned,Toys
7921,679,654.71,0.0,2024-05-21 19:18:32,,Not Returned,Clothing
5155,680,113.71,0.0,2024-11-27 12:25:45,,Not Returned,Books
2771,681,253.52,0.0,2025-04-05 16:11:19,,Not Returned,Home
8203,682,931.31,658.67,2024-09-01 14:58:47,2024-11-21 04:59:08,Returned,Electronics
6740,683,907.52,676.15,2023-12-01 02:55:13,2024-10-03 10:12:56,Returned,Clothing
